year,symbol,major_vs_alt,direction,family_id,definition_id,state,event_count
2023,PF_SUSHIUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1488
2023,PF_SUSHIUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,192
2023,PF_SUSHIUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1609
2023,PF_SUSHIUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1362
2023,PF_SUSHIUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,178
2023,PF_SUSHIUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1267
2023,PF_SUSHIUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1141
2023,PF_SUSHIUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,259
2023,PF_SUSHIUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1388
2023,PF_SUSHIUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1068
2023,PF_SUSHIUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,253
2023,PF_THETAUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,265
2023,PF_THETAUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,215
2023,PF_THETAUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,15
2023,PF_THETAUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,330
2023,PF_THETAUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,294
2023,PF_THETAUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,17
2023,PF_THETAUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,98
2023,PF_THETAUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,200
2023,PF_THETAUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,14
2023,PF_THETAUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,124
2023,PF_THETAUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,260
2023,PF_THETAUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,15
2023,PF_TIAUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,6
2023,PF_TIAUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,3
2023,PF_TIAUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,1
2023,PF_TIAUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,4
2023,PF_TIAUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1
2023,PF_TIAUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,4
2023,PF_TIAUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,2
2023,PF_TRXUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,358
2023,PF_TRXUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,633
2023,PF_TRXUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,49
2023,PF_TRXUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,538
2023,PF_TRXUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,566
2023,PF_TRXUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,49
2023,PF_TRXUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,518
2023,PF_TRXUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,531
2023,PF_TRXUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,36
2023,PF_TRXUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,482
2023,PF_TRXUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,529
2023,PF_TRXUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,43
2023,PF_UNIUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1719
2023,PF_UNIUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1493
2023,PF_UNIUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,261
2023,PF_UNIUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,2192
2023,PF_UNIUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1611
2023,PF_UNIUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,262
2023,PF_UNIUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1500
2023,PF_UNIUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1121
2023,PF_UNIUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,292
2023,PF_UNIUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1462
2023,PF_UNIUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1265
2023,PF_UNIUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,348
2023,PF_WLDUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,6
2023,PF_WLDUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,4
2023,PF_WLDUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,19
2023,PF_WLDUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,9
2023,PF_WLDUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,1
2023,PF_WLDUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1
2023,PF_WLDUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1
2023,PF_WLDUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,6
2023,PF_WLDUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,3
2023,PF_WLDUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,4
2023,PF_WOOUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,14
2023,PF_WOOUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,12
2023,PF_WOOUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,2
2023,PF_XBTUSD,major,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1503
2023,PF_XBTUSD,major,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,301
2023,PF_XBTUSD,major,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,601
2023,PF_XBTUSD,major,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1559
2023,PF_XBTUSD,major,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,313
2023,PF_XBTUSD,major,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,619
2023,PF_XBTUSD,major,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1754
2023,PF_XBTUSD,major,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,624
2023,PF_XBTUSD,major,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,565
2023,PF_XBTUSD,major,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1895
2023,PF_XBTUSD,major,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,644
2023,PF_XBTUSD,major,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,589
2023,PF_XLMUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,935
2023,PF_XLMUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,926
2023,PF_XLMUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,135
2023,PF_XLMUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,865
2023,PF_XLMUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,711
2023,PF_XLMUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,112
2023,PF_XLMUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,676
2023,PF_XLMUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,913
2023,PF_XLMUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,143
2023,PF_XLMUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,477
2023,PF_XLMUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,765
2023,PF_XLMUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,114
2023,PF_XMRUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1014
2023,PF_XMRUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,944
2023,PF_XMRUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,139
2023,PF_XMRUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1327
2023,PF_XMRUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1018
2023,PF_XMRUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,149
2023,PF_XMRUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,999
2023,PF_XMRUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,934
2023,PF_XMRUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,145
2023,PF_XMRUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1130
2023,PF_XMRUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1041
2023,PF_XMRUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,172
2023,PF_XRPUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1865
2023,PF_XRPUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,449
2023,PF_XRPUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,651
2023,PF_XRPUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1981
2023,PF_XRPUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,446
2023,PF_XRPUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,676
2023,PF_XRPUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1902
2023,PF_XRPUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,641
2023,PF_XRPUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,666
2023,PF_XRPUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1972
2023,PF_XRPUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,693
2023,PF_XRPUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,674
2023,PF_XTZUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1127
2023,PF_XTZUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1138
2023,PF_XTZUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,189
2023,PF_XTZUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1220
2023,PF_XTZUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1016
2023,PF_XTZUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,158
2023,PF_XTZUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1068
2023,PF_XTZUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,835
2023,PF_XTZUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,233
2023,PF_XTZUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,857
2023,PF_XTZUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,776
2023,PF_XTZUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,203
2023,PF_YFIUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,885
2023,PF_YFIUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,895
2023,PF_YFIUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,143
2023,PF_YFIUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,996
2023,PF_YFIUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,927
2023,PF_YFIUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,120
2023,PF_YFIUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1046
2023,PF_YFIUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,710
2023,PF_YFIUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,184
2023,PF_YFIUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1007
2023,PF_YFIUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,698
2023,PF_YFIUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,174
2023,PF_ZECUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,334
2023,PF_ZECUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,432
2023,PF_ZECUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,25
2023,PF_ZECUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,355
2023,PF_ZECUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,429
2023,PF_ZECUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,22
2023,PF_ZECUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,395
2023,PF_ZECUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,481
2023,PF_ZECUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,26
2023,PF_ZECUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,345
2023,PF_ZECUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,422
2023,PF_ZECUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,27
2024,PF_1INCHUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1394
2024,PF_1INCHUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1108
2024,PF_1INCHUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,197
2024,PF_1INCHUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1392
2024,PF_1INCHUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1178
2024,PF_1INCHUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,211
2024,PF_1INCHUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1386
2024,PF_1INCHUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1197
2024,PF_1INCHUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,250
2024,PF_1INCHUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1571
2024,PF_1INCHUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1313
2024,PF_1INCHUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,266
2024,PF_AAVEUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1470
2024,PF_AAVEUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,626
2024,PF_AAVEUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,442
2024,PF_AAVEUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1574
2024,PF_AAVEUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,690
2024,PF_AAVEUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,469
2024,PF_AAVEUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1458
2024,PF_AAVEUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,757
2024,PF_AAVEUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,439
2024,PF_AAVEUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1660
2024,PF_AAVEUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,854
2024,PF_AAVEUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,439
2024,PF_ADAUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,993
2024,PF_ADAUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,290
2024,PF_ADAUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,424
2024,PF_ADAUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,953
2024,PF_ADAUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,260
2024,PF_ADAUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,378
2024,PF_ADAUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1014
2024,PF_ADAUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,431
2024,PF_ADAUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,402
2024,PF_ADAUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1075
2024,PF_ADAUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,409
2024,PF_ADAUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,328
2024,PF_AGLDUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,611
2024,PF_AGLDUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,557
2024,PF_AGLDUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,148
2024,PF_AGLDUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,709
2024,PF_AGLDUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,700
2024,PF_AGLDUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,177
2024,PF_AGLDUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,617
2024,PF_AGLDUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,510
2024,PF_AGLDUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,134
2024,PF_AGLDUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,727
2024,PF_AGLDUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,620
2024,PF_AGLDUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,148
2024,PF_ALGOUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1381
2024,PF_ALGOUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,979
2024,PF_ALGOUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,339
2024,PF_ALGOUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1300
2024,PF_ALGOUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,985
2024,PF_ALGOUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,318
2024,PF_ALGOUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1386
2024,PF_ALGOUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,1225
2024,PF_ALGOUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,345
2024,PF_ALGOUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1417
2024,PF_ALGOUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1154
2024,PF_ALGOUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,311
2024,PF_ALICEUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,465
2024,PF_ALICEUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,494
2024,PF_ALICEUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,49
2024,PF_ALICEUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,581
2024,PF_ALICEUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,559
2024,PF_ALICEUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,49
2024,PF_ALICEUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,481
2024,PF_ALICEUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,575
2024,PF_ALICEUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,70
2024,PF_ALICEUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,510
2024,PF_ALICEUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,673
2024,PF_ALICEUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,68
2024,PF_ANKRUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1114
2024,PF_ANKRUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,854
2024,PF_ANKRUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,153
2024,PF_ANKRUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1130
2024,PF_ANKRUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1042
2024,PF_ANKRUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,141
2024,PF_ANKRUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,587
2024,PF_ANKRUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,788
2024,PF_ANKRUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,167
2024,PF_ANKRUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,768
2024,PF_ANKRUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,859
2024,PF_ANKRUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,128
2024,PF_APEUSD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1410
2024,PF_APEUSD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,764
2024,PF_APEUSD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,375
2024,PF_APEUSD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1772
2024,PF_APEUSD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,986
2024,PF_APEUSD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,403
2024,PF_APEUSD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1310
2024,PF_APEUSD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,805
2024,PF_APEUSD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,390
2024,PF_APEUSD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1759
2024,PF_APEUSD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,984
2024,PF_APEUSD,alt,positive,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,431
2024,PF_API3USD,alt,negative,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,1048
2024,PF_API3USD,alt,negative,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,942
2024,PF_API3USD,alt,negative,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,75
2024,PF_API3USD,alt,negative,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,1162
2024,PF_API3USD,alt,negative,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1044
2024,PF_API3USD,alt,negative,KDA01,kda01_robust_failure,completed_failure_after_crowding_deterioration,77
2024,PF_API3USD,alt,positive,KDA01,kda01_primary_deteriorating,crowding_with_deteriorating_price_progress,668
2024,PF_API3USD,alt,positive,KDA01,kda01_primary_efficient,crowding_with_efficient_price_progress,868
2024,PF_API3USD,alt,positive,KDA01,kda01_primary_failure,completed_failure_after_crowding_deterioration,71
2024,PF_API3USD,alt,positive,KDA01,kda01_robust_deteriorating,crowding_with_deteriorating_price_progress,809
2024,PF_API3USD,alt,positive,KDA01,kda01_robust_efficient,crowding_with_efficient_price_progress,1060
